hero_a,hero_b,counter_score
20,27,0.08691199999999999
20,31,0.05860799999999999
20,35,0.004477999999999982
20,50,0.05854400000000004
20,52,0.12632699999999997
20,58,0.005414999999999948
20,60,0.05987100000000001
20,63,0.05882399999999999
20,64,0.029293000000000013
20,65,0.04356800000000005
20,66,0.05263200000000001
20,67,0.04251000000000005
20,69,0.07645500000000005
20,72,0.07452599999999998
20,76,0.032738000000000045
20,77,0.065585
20,79,0.08982500000000004
20,80,0.046906
20,81,0.004174000000000011
25,1,0.02336400000000005
25,2,-0.042435
25,3,-0.01943499999999998
25,4,-0.0020919999999999828
25,6,-0.024845000000000006
25,7,-0.02516400000000002
25,8,-0.024509999999999976
25,10,0.04492799999999997
25,11,0.0
25,12,-0.050898
25,13,-0.05494500000000002
25,14,0.05468799999999996
25,15,0.06337999999999999
25,16,-0.049319999999999975
25,17,0.06999999999999995
25,18,-0.025793999999999984
25,19,0.021504999999999996
25,20,-0.045906
25,27,0.054054000000000046
25,31,-0.009294000000000024
25,35,-0.019297999999999982
25,50,-0.011110999999999982
25,52,0.09813099999999997
25,58,-0.027778000000000025
25,60,0.0043480000000000185
25,63,0.014768000000000003
25,64,-0.029528
25,65,-0.03703699999999999
25,66,0.016908000000000034
25,67,-0.013811999999999991
25,69,0.021552000000000016
25,72,0.002994000000000052
25,76,0.029411999999999994
25,77,0.01637299999999997
25,79,-0.008850000000000025
25,80,0.040193000000000034
25,81,-0.07566800000000001
27,1,0.051019999999999954
27,2,-0.054817000000000005
27,3,-0.04999999999999999
27,4,-0.029411999999999994
27,6,-0.029967999999999995
27,7,-0.012195000000000011
27,8,-0.05348799999999998
27,10,0.03078599999999998
27,11,-0.06903799999999999
27,12,-0.018519000000000008
27,13,-0.037571999999999994
27,14,0.07692299999999996
27,15,0.034884000000000026
27,16,-0.04211999999999999
27,17,-0.013514000000000026
27,18,-0.04188900000000001
27,19,0.05092600000000003
27,20,-0.08691199999999999
27,25,-0.05405399999999999
27,31,-0.013793
27,35,-0.025073999999999985
27,50,-0.041032999999999986
27,52,0.061338000000000004
27,58,-0.025424000000000002
27,60,0.0
27,63,0.009158
27,64,-0.04347800000000002
27,65,-0.018664000000000014
27,66,-0.04838700000000001
27,67,-0.030000000000000027
27,69,-0.003377999999999992
27,72,-0.026065999999999978
27,76,-0.015722999999999987
27,77,-0.03501900000000002
27,79,0.052941000000000016
27,80,0.0031449999999999534
27,81,-0.01796399999999998
31,1,0.010318999999999967
31,2,-0.046142000000000016
31,3,-0.012355999999999978
