hero_a,hero_b,counter_score
25,79,-0.0022829999999999795
25,80,0.04482799999999998
25,81,-0.062701
27,1,0.049800999999999984
27,2,-0.05591099999999999
27,3,-0.04519000000000001
27,4,-0.029231000000000007
27,6,-0.031447
27,7,-0.02459
27,8,-0.05701800000000001
27,10,0.024625000000000008
27,11,-0.07936500000000002
27,12,-0.01690799999999998
27,13,-0.039773
27,14,0.07364300000000001
27,15,0.04397399999999996
27,16,-0.041507000000000016
27,17,-0.013699000000000017
27,18,-0.05405399999999999
27,19,0.047126
27,20,-0.08754899999999999
27,25,-0.034482999999999986
27,31,-0.014382000000000006
27,35,-0.021977999999999998
27,50,-0.034482999999999986
27,52,0.07564599999999999
27,58,-0.012396999999999991
27,60,0.01298699999999997
27,63,0.008960999999999997
27,64,-0.028998000000000024
27,65,-0.02671800000000002
27,66,-0.061068999999999984
27,67,-0.007317000000000018
27,69,0.0
27,72,0.0
27,76,-0.01049
27,77,-0.04802299999999998
27,79,0.05600000000000005
27,80,0.006494
27,81,-0.024845000000000006
31,1,0.008380000000000054
31,2,-0.04925400000000002
31,3,-0.011415999999999982
31,4,-0.011073
31,6,-0.015373000000000026
31,7,-0.02981800000000001
31,8,-0.07080599999999998
31,10,0.016650000000000054
31,11,-0.03801199999999999
31,12,-0.011160999999999976
31,13,-0.013353000000000004
31,14,0.05298000000000003
31,15,0.06340599999999996
31,16,-0.037121000000000015
31,17,0.038673999999999986
31,18,-0.03419100000000003
31,19,0.023754000000000053
31,20,-0.05341499999999999
31,25,0.0037169999999999703
31,27,0.014382000000000006
31,35,0.010790999999999995
31,50,-0.015151999999999999
31,52,0.111452
31,58,-0.04275099999999998
31,60,0.047367999999999966
31,63,0.00909099999999996
31,64,-0.0036760000000000126
31,65,0.007184999999999997
31,66,-0.038053000000000003
31,67,-0.013402000000000025
31,69,-0.02022299999999999
31,72,0.05238100000000001
31,76,-0.002923999999999982
31,77,-0.018519000000000008
31,79,0.05623999999999996
31,80,-0.0021579999999999933
31,81,-0.020301000000000013
35,1,0.09677400000000003
35,2,0.0
35,3,0.0
35,4,-0.055215000000000014
35,6,0.029715999999999965
35,7,-0.037519000000000025
35,8,-0.055921
35,10,0.04107099999999997
35,11,-0.03681000000000001
35,12,-0.025083999999999995
35,13,-0.0010620000000000074
35,14,0.015152000000000054
35,15,0.07366799999999996
35,16,-0.022426999999999975
35,17,0.04037299999999999
35,18,-0.02459
35,19,0.07300899999999999
35,20,-0.003466999999999998
35,25,-0.013245000000000007
35,27,0.021978000000000053
35,31,-0.010790999999999995
35,50,-0.01306400000000002
35,52,0.11212100000000003
35,58,-0.013888999999999985
35,60,0.13398699999999997
35,63,-0.021604999999999985
35,64,0.022360999999999964
35,65,0.01146400000000003
35,66,-0.0029759999999999787
35,67,0.03554500000000005
35,69,0.03669699999999998
35,72,0.06611599999999995
35,76,0.014792999999999945
35,77,-0.02173900000000001
35,79,0.111684
35,80,-0.008361000000000007
35,81,-0.04635800000000001
50,1,0.07575799999999999
50,2,0.009971999999999981
50,3,0.01583699999999999
50,4,-0.012747999999999982
50,6,0.02599399999999996
50,7,-0.0006860000000000199
50,8,-0.09144000000000002
50,10,0.05172399999999999
50,11,0.007462999999999997
50,12,0.021738999999999953
50,13,-0.022685999999999984
50,14,0.03125
50,15,0.06886199999999998
50,16,-0.02788099999999999
50,17,0.054139999999999966
50,18,-0.020755000000000023
50,19,0.0035800000000000276
50,20,-0.052553000000000016
50,25,0.01541899999999996
50,27,0.03448300000000004
50,31,0.015152000000000054
50,35,0.013063999999999965
50,52,0.08333299999999999
50,58,-0.027778000000000025
50,60,0.07487900000000003
50,63,0.03977299999999995
50,64,-0.006002999999999981
50,65,0.018091999999999997
50,66,-0.014705999999999997
50,67,0.029411999999999994
50,69,0.007176999999999989
50,72,0.07920799999999995
50,76,0.018293000000000004
50,77,-0.011537999999999993
50,79,0.11419800000000002
50,80,0.045706000000000024
50,81,-0.05837599999999998
52,1,-0.06164399999999998
52,2,-0.11240299999999998
52,3,-0.11341899999999999
52,4,-0.04799999999999999
52,6,-0.10593200000000003
52,7,-0.13804699999999998
52,8,-0.19767400000000002
52,10,-0.04278100000000001
52,11,-0.14680900000000002
52,12,-0.102804
52,13,-0.090476
52,14,-0.07554
52,15,0.009579000000000004
52,16,-0.14546900000000001
52,17,-0.023363999999999996
52,18,-0.12203000000000003
52,19,-0.07329000000000002
52,20,-0.136179
52,25,-0.10952400000000001
52,27,-0.07564599999999999
52,31,-0.111452
52,35,-0.11212100000000003
52,50,-0.08333299999999999
52,58,-0.03465299999999999
52,60,-0.04761900000000002
52,63,-0.10173199999999999
52,64,-0.128062
52,65,-0.094912
52,66,-0.10416700000000001
52,67,-0.10804000000000002
52,69,-0.085586
52,72,-0.082822
52,76,-0.032374000000000014
52,77,-0.097964
52,79,0.005928999999999962
52,80,-0.09245300000000001
52,81,-0.11414800000000003
58,1,0.11764699999999995
58,2,-0.011628000000000027
58,3,0.015337000000000045
58,4,-0.03913
58,6,0.033784000000000036
58,7,-0.007937000000000027
58,8,0.014286000000000021
58,10,0.044247999999999954
58,11,0.046296000000000004
58,12,0.01136400000000004
58,13,0.025424000000000002
58,14,0.04838699999999996
58,15,0.058441999999999994
58,16,-0.006535999999999986
58,17,0.028571000000000013
58,18,0.010916999999999955
58,19,0.056122000000000005
58,20,-0.010344999999999993
58,25,0.01020399999999999
58,27,0.012396999999999991
58,31,0.04275099999999998
58,35,0.01388900000000004
58,50,0.02777799999999997
58,52,0.034653000000000045
58,60,0.07142899999999996
58,63,0.028169
58,64,0.005746999999999947
58,65,0.042857000000000034
58,66,-0.004854000000000025
58,67,0.017857000000000012
58,69,-0.040881
58,72,0.04166700000000001
58,76,0.09036100000000002
58,77,0.022387999999999963
58,79,0.08273399999999997
58,80,-0.008875999999999995
58,81,-0.016303999999999985
60,1,-0.0037590000000000123
60,2,-0.04594599999999999
60,3,-0.020324999999999982
60,4,-0.030055
60,6,-0.024751999999999996
60,7,-0.09327200000000002
60,8,-0.09999999999999998
60,10,-0.037594000000000016
60,11,-0.06603799999999999
60,12,-0.05395699999999998
60,13,-0.05123699999999998
60,14,-0.11290299999999998
60,15,-0.013228000000000018
60,16,-0.08783800000000003
60,17,-0.026316000000000006
60,18,-0.070934
60,19,-0.04359000000000002
60,20,-0.07538499999999998
60,25,-0.025861999999999996
60,27,-0.012987000000000026
60,31,-0.04736800000000002
60,35,-0.13398700000000002
60,50,-0.07487899999999997
60,52,0.04761899999999997
60,58,-0.07142900000000002
60,63,-0.04589399999999999
60,64,-0.03627799999999998
60,65,-0.04603200000000002
60,66,-0.013274000000000008
60,67,-0.04216900000000001
60,69,-0.07561000000000001
60,72,0.02586200000000005
60,76,-0.00847500000000001
60,77,-0.055555999999999994
60,79,0.07211500000000004
60,80,-0.03439199999999998
60,81,-0.04205599999999998
63,1,-0.011904999999999999
63,2,-0.08104
63,3,0.0011440000000000339
63,4,-0.032164000000000026
63,6,-0.028901999999999983
63,7,-0.047945000000000015
63,8,-0.082677
63,10,-0.0020919999999999828
63,11,-0.114286
63,12,-0.038136
63,13,-0.022471999999999992
63,14,-0.006249999999999978
63,15,0.05696199999999996
63,16,-0.065585
