hero_a,hero_b,winrate,games
79,12,0.452471,263
79,13,0.404059,542
79,14,0.534653,202
79,15,0.487578,322
79,16,0.410191,785
79,17,0.494898,196
79,18,0.38829,649
79,19,0.475155,322
79,2,0.425474,369
79,20,0.406593,637
79,25,0.502283,219
79,27,0.444,250
79,3,0.421652,351
79,31,0.44376,649
79,35,0.388316,291
79,4,0.403571,280
79,50,0.385802,324
79,52,0.494071,253
79,58,0.417266,139
79,6,0.432432,333
79,60,0.427885,208
79,63,0.47619,336
79,64,0.397869,563
79,65,0.427215,632
79,66,0.386473,207
79,67,0.450777,386
79,69,0.426065,399
79,7,0.39527,592
79,72,0.467532,154
79,76,0.431373,204
79,77,0.409091,506
79,8,0.379447,253
79,80,0.424581,358
79,81,0.438554,415
8,1,0.583012,259
8,10,0.572178,381
8,11,0.506173,243
8,12,0.593607,219
8,13,0.549425,435
8,14,0.592308,130
8,15,0.553191,235
8,16,0.510791,556
8,17,0.654545,110
8,18,0.522073,521
8,19,0.617816,348
8,2,0.512027,291
8,20,0.529963,534
8,25,0.555024,209
8,27,0.557018,228
8,3,0.564327,342
8,31,0.570806,459
8,35,0.555921,304
8,4,0.596838,253
8,50,0.59144,257
8,52,0.697674,215
8,58,0.485714,105
8,6,0.529167,240
8,60,0.6,140
8,63,0.582677,254
8,64,0.56582,433
8,65,0.546638,461
8,66,0.525097,259
8,67,0.559471,227
8,69,0.575071,353
8,7,0.53167,521
8,72,0.576159,151
8,76,0.531034,145
8,77,0.563574,291
8,79,0.620553,253
8,80,0.581498,227
8,81,0.490119,253
80,1,0.554717,265
80,10,0.557484,461
80,11,0.434426,244
80,12,0.502564,195
80,13,0.488073,545
80,14,0.486034,179
80,15,0.569182,318
80,16,0.47451,765
80,17,0.533654,208
80,18,0.466926,514
80,19,0.557143,490
80,2,0.491848,368
80,20,0.451807,498
80,25,0.455172,290
80,27,0.493506,308
80,3,0.545723,339
80,31,0.502158,695
80,35,0.508361,299
80,4,0.534545,275
80,50,0.454294,361
80,52,0.592453,265
80,58,0.508876,169
80,6,0.495392,434
80,60,0.534392,189
80,63,0.572581,372
80,64,0.502547,589
80,65,0.505814,688
80,66,0.476378,254
80,67,0.49827,289
80,69,0.526646,319
80,7,0.487179,546
80,72,0.52381,231
80,76,0.529167,240
80,77,0.503717,538
80,79,0.575419,358
80,8,0.418502,227
80,81,0.476082,439
81,1,0.566667,300
81,10,0.555369,596
81,11,0.508897,281
81,12,0.504762,210
81,13,0.512987,616
81,14,0.603015,199
81,15,0.5625,368
81,16,0.495376,757
81,17,0.534884,215
81,18,0.506173,567
81,19,0.546371,496
81,2,0.466184,414
81,20,0.493266,594
81,25,0.562701,311
81,27,0.524845,322
81,3,0.5,374
81,31,0.520301,665
81,35,0.546358,302
81,4,0.52459,305
81,50,0.558376,394
81,52,0.614148,311
81,58,0.516304,184
81,6,0.54712,382
81,60,0.542056,214
81,63,0.563246,419
81,64,0.485119,672
81,65,0.507545,729
81,66,0.533784,296
81,67,0.521429,280
81,69,0.517615,369
81,7,0.505673,617
81,72,0.575221,226
81,76,0.488688,221
81,77,0.524786,585
81,79,0.561446,415
81,8,0.509881,253
81,80,0.523918,439
