hero_a,hero_b,winrate,games
79,14,0.540909,220
79,15,0.481793,357
79,16,0.412533,766
79,17,0.485149,202
79,18,0.379573,656
79,19,0.487879,330
79,2,0.419098,377
79,20,0.4048,625
79,25,0.495536,224
79,27,0.445736,258
79,3,0.432749,342
79,31,0.442136,674
79,35,0.385417,288
79,4,0.414179,268
79,50,0.376543,324
79,52,0.490494,263
79,58,0.407143,140
79,6,0.418539,356
79,60,0.435185,216
79,63,0.478006,341
79,64,0.391453,585
79,65,0.424427,655
79,66,0.401961,204
79,67,0.449275,414
79,69,0.439086,394
79,7,0.398981,589
79,72,0.4625,160
79,76,0.453333,225
79,77,0.412639,538
79,8,0.373494,249
79,80,0.424623,398
79,81,0.429806,463
8,1,0.586345,249
8,10,0.567568,370
8,11,0.497817,229
8,12,0.589372,207
8,13,0.558195,421
8,14,0.598361,122
8,15,0.546256,227
8,16,0.511407,526
8,17,0.638095,105
8,18,0.521127,497
8,19,0.623457,324
8,2,0.515038,266
8,20,0.523529,510
8,25,0.52451,204
8,27,0.555556,216
8,3,0.563863,321
8,31,0.561485,431
8,35,0.556701,291
8,4,0.590308,227
8,50,0.584362,243
8,52,0.699029,206
8,58,0.485149,101
8,6,0.538117,223
8,60,0.608,125
8,63,0.564315,241
8,64,0.551559,417
8,65,0.553531,439
8,66,0.518072,249
8,67,0.550926,216
8,69,0.5727,337
8,7,0.52834,494
8,72,0.574468,141
8,76,0.55102,147
8,77,0.55516,281
8,79,0.626506,249
8,80,0.588496,226
8,81,0.491935,248
80,1,0.571956,271
80,10,0.551363,477
80,11,0.453815,249
80,12,0.507937,189
80,13,0.498299,588
80,14,0.510526,190
80,15,0.557522,339
80,16,0.477394,752
80,17,0.528889,225
80,18,0.482759,522
80,19,0.566,500
80,2,0.486772,378
80,20,0.451677,507
80,25,0.455128,312
80,27,0.501577,317
80,3,0.544892,323
80,31,0.50882,737
80,35,0.494915,295
80,4,0.524528,265
80,50,0.461957,368
80,52,0.585714,280
80,58,0.518519,189
80,6,0.48913,460
80,60,0.54,200
80,63,0.580729,384
80,64,0.499203,627
80,65,0.516349,734
80,66,0.490272,257
80,67,0.498282,291
80,69,0.511475,305
80,7,0.493625,549
80,72,0.520325,246
80,76,0.54717,265
80,77,0.521815,573
80,79,0.575377,398
80,8,0.411504,226
80,81,0.475309,486
81,1,0.580328,305
81,10,0.565495,626
81,11,0.506803,294
81,12,0.507538,199
81,13,0.509317,644
81,14,0.627907,215
81,15,0.559585,386
81,16,0.499323,739
81,17,0.548936,235
81,18,0.516579,573
81,19,0.558882,501
81,2,0.478873,426
81,20,0.495854,603
81,25,0.568452,336
81,27,0.523952,334
81,3,0.506849,365
81,31,0.536827,706
81,35,0.546713,289
81,4,0.524138,290
81,50,0.55335,403
81,52,0.620896,335
81,58,0.525,200
81,6,0.552693,427
81,60,0.54955,222
81,63,0.577982,436
81,64,0.483287,718
81,65,0.515385,780
81,66,0.536842,285
81,67,0.513072,306
81,69,0.522346,358
81,7,0.509868,608
81,72,0.552846,246
81,76,0.508,250
81,77,0.545879,643
81,79,0.570194,463
81,8,0.508065,248
81,80,0.524691,486
